metric_name,timestamp,datetime,value
huawei.graph_variance,1530245925,2018-06-29 04:18:45,8
huawei.graph_variance,1530245955,2018-06-29 04:19:15,4
huawei.graph_variance,1530245970,2018-06-29 04:19:30,4
huawei.graph_variance,1530246270,2018-06-29 04:24:30,6
huawei.graph_variance,1530246285,2018-06-29 04:24:45,6
huawei.graph_variance,1530246300,2018-06-29 04:25:00,1
huawei.graph_variance,1530246315,2018-06-29 04:25:15,2
huawei.graph_variance,1530246330,2018-06-29 04:25:30,3
huawei.graph_variance,1530246345,2018-06-29 04:25:45,1
huawei.graph_variance,1530246600,2018-06-29 04:30:00,9
huawei.graph_variance,1530246690,2018-06-29 04:31:30,0
huawei.graph_variance,1530246705,2018-06-29 04:31:45,0
huawei.graph_variance,1530246735,2018-06-29 04:32:15,2
huawei.graph_variance,1530246750,2018-06-29 04:32:30,2
huawei.graph_variance,1530246765,2018-06-29 04:32:45,2
huawei.graph_variance,1530246900,2018-06-29 04:35:00,-2
huawei.graph_variance,1530247170,2018-06-29 04:39:30,3
huawei.graph_variance,1530247185,2018-06-29 04:39:45,3
huawei.graph_variance,1530247215,2018-06-29 04:40:15,3
huawei.graph_variance,1530247230,2018-06-29 04:40:30,6
huawei.graph_variance,1530247245,2018-06-29 04:40:45,5
huawei.graph_variance,1530247500,2018-06-29 04:45:00,3
huawei.graph_variance,1530247650,2018-06-29 04:47:30,2
huawei.graph_variance,1530247665,2018-06-29 04:47:45,2
huawei.graph_variance,1530247695,2018-06-29 04:48:15,6
huawei.graph_variance,1530247710,2018-06-29 04:48:30,6
huawei.graph_variance,1530247725,2018-06-29 04:48:45,-1
huawei.graph_variance,1530248070,2018-06-29 04:54:30,3
huawei.graph_variance,1530248085,2018-06-29 04:54:45,3
huawei.graph_variance,1530248100,2018-06-29 04:55:00,-1
huawei.graph_variance,1530248115,2018-06-29 04:55:15,4
huawei.graph_variance,1530248130,2018-06-29 04:55:30,4
huawei.graph_variance,1530248145,2018-06-29 04:55:45,3
huawei.graph_variance,1530248700,2018-06-29 05:05:00,2
huawei.graph_variance,1530248715,2018-06-29 05:05:15,1
huawei.graph_variance,1530248730,2018-06-29 05:05:30,7
huawei.graph_variance,1530248745,2018-06-29 05:05:45,7
huawei.graph_variance,1530248775,2018-06-29 05:06:15,2
huawei.graph_variance,1530248790,2018-06-29 05:06:30,2
huawei.graph_variance,1530249210,2018-06-29 05:13:30,6
huawei.graph_variance,1530249225,2018-06-29 05:13:45,6
huawei.graph_variance,1530249255,2018-06-29 05:14:15,7
huawei.graph_variance,1530249270,2018-06-29 05:14:30,7
huawei.graph_variance,1530249285,2018-06-29 05:14:45,2
huawei.graph_variance,1530249300,2018-06-29 05:15:00,2
huawei.graph_variance,1530249675,2018-06-29 05:21:15,2
huawei.graph_variance,1530249690,2018-06-29 05:21:30,5
huawei.graph_variance,1530249705,2018-06-29 05:21:45,5
huawei.graph_variance,1530249735,2018-06-29 05:22:15,2
huawei.graph_variance,1530249750,2018-06-29 05:22:30,2
huawei.graph_variance,1530249900,2018-06-29 05:25:00,3
huawei.graph_variance,1530250050,2018-06-29 05:27:30,6
huawei.graph_variance,1530250065,2018-06-29 05:27:45,6
huawei.graph_variance,1530250095,2018-06-29 05:28:15,8
huawei.graph_variance,1530250110,2018-06-29 05:28:30,8
huawei.graph_variance,1530250125,2018-06-29 05:28:45,4
huawei.graph_variance,1530250200,2018-06-29 05:30:00,8
huawei.graph_variance,1530250500,2018-06-29 05:35:00,-1
huawei.graph_variance,1530250530,2018-06-29 05:35:30,1
huawei.graph_variance,1530250545,2018-06-29 05:35:45,1
huawei.graph_variance,1530250575,2018-06-29 05:36:15,2
huawei.graph_variance,1530250590,2018-06-29 05:36:30,3
huawei.graph_variance,1530250605,2018-06-29 05:36:45,3
huawei.graph_variance,1530250875,2018-06-29 05:41:15,6
huawei.graph_variance,1530250890,2018-06-29 05:41:30,6
huawei.graph_variance,1530250905,2018-06-29 05:41:45,4
huawei.graph_variance,1530250935,2018-06-29 05:42:15,1
huawei.graph_variance,1530250950,2018-06-29 05:42:30,1
huawei.graph_variance,1530251100,2018-06-29 05:45:00,1
huawei.graph_variance,1530251355,2018-06-29 05:49:15,5
huawei.graph_variance,1530251370,2018-06-29 05:49:30,5
huawei.graph_variance,1530251385,2018-06-29 05:49:45,3
huawei.graph_variance,1530251415,2018-06-29 05:50:15,0
huawei.graph_variance,1530251430,2018-06-29 05:50:30,0
huawei.graph_variance,1530251700,2018-06-29 05:55:00,-1
huawei.graph_variance,1530251790,2018-06-29 05:56:30,0
huawei.graph_variance,1530251805,2018-06-29 05:56:45,0
huawei.graph_variance,1530251835,2018-06-29 05:57:15,2
huawei.graph_variance,1530251850,2018-06-29 05:57:30,4
huawei.graph_variance,1530251865,2018-06-29 05:57:45,4
huawei.graph_variance,1530252300,2018-06-29 06:05:00,2
huawei.graph_variance,1530252375,2018-06-29 06:06:15,7
huawei.graph_variance,1530252390,2018-06-29 06:06:30,7
huawei.graph_variance,1530252405,2018-06-29 06:06:45,3
huawei.graph_variance,1530252435,2018-06-29 06:07:15,0
huawei.graph_variance,1530252450,2018-06-29 06:07:30,0
huawei.graph_variance,1530252855,2018-06-29 06:14:15,6
huawei.graph_variance,1530252870,2018-06-29 06:14:30,9
huawei.graph_variance,1530252885,2018-06-29 06:14:45,8
huawei.graph_variance,1530252900,2018-06-29 06:15:00,4
huawei.graph_variance,1530252915,2018-06-29 06:15:15,2
huawei.graph_variance,1530252930,2018-06-29 06:15:30,2
huawei.graph_variance,1530253290,2018-06-29 06:21:30,4
huawei.graph_variance,1530253305,2018-06-29 06:21:45,4
huawei.graph_variance,1530253335,2018-06-29 06:22:15,5
huawei.graph_variance,1530253350,2018-06-29 06:22:30,5
huawei.graph_variance,1530253365,2018-06-29 06:22:45,-1
huawei.graph_variance,1530253500,2018-06-29 06:25:00,0
huawei.graph_variance,1530253800,2018-06-29 06:30:00,10
huawei.graph_variance,1530253815,2018-06-29 06:30:15,-1
huawei.graph_variance,1530253830,2018-06-29 06:30:30,7
huawei.graph_variance,1530253845,2018-06-29 06:30:45,7
huawei.graph_variance,1530253875,2018-06-29 06:31:15,7
huawei.graph_variance,1530253890,2018-06-29 06:31:30,7
huawei.graph_variance,1530254100,2018-06-29 06:35:00,4
huawei.graph_variance,1530254310,2018-06-29 06:38:30,7
huawei.graph_variance,1530254325,2018-06-29 06:38:45,7
huawei.graph_variance,1530254355,2018-06-29 06:39:15,5
huawei.graph_variance,1530254370,2018-06-29 06:39:30,5
huawei.graph_variance,1530254385,2018-06-29 06:39:45,0
huawei.graph_variance,1530254700,2018-06-29 06:45:00,5
huawei.graph_variance,1530254775,2018-06-29 06:46:15,9
huawei.graph_variance,1530254790,2018-06-29 06:46:30,9
huawei.graph_variance,1530254805,2018-06-29 06:46:45,6
huawei.graph_variance,1530254835,2018-06-29 06:47:15,7
huawei.graph_variance,1530254850,2018-06-29 06:47:30,7
huawei.graph_variance,1530255300,2018-06-29 06:55:00,1
huawei.graph_variance,1530255330,2018-06-29 06:55:30,5
huawei.graph_variance,1530255345,2018-06-29 06:55:45,5
huawei.graph_variance,1530255375,2018-06-29 06:56:15,5
huawei.graph_variance,1530255390,2018-06-29 06:56:30,5
huawei.graph_variance,1530255405,2018-06-29 06:56:45,1
huawei.graph_variance,1530255855,2018-06-29 07:04:15,2
huawei.graph_variance,1530255870,2018-06-29 07:04:30,3
huawei.graph_variance,1530255885,2018-06-29 07:04:45,2
huawei.graph_variance,1530255900,2018-06-29 07:05:00,1
huawei.graph_variance,1530255915,2018-06-29 07:05:15,6
huawei.graph_variance,1530255930,2018-06-29 07:05:30,6
huawei.graph_variance,1530256395,2018-06-29 07:13:15,3
huawei.graph_variance,1530256410,2018-06-29 07:13:30,5
huawei.graph_variance,1530256425,2018-06-29 07:13:45,4
huawei.graph_variance,1530256455,2018-06-29 07:14:15,0
huawei.graph_variance,1530256470,2018-06-29 07:14:30,0
huawei.graph_variance,1530256500,2018-06-29 07:15:00,2
huawei.graph_variance,1530256770,2018-06-29 07:19:30,6
huawei.graph_variance,1530256785,2018-06-29 07:19:45,6
huawei.graph_variance,1530256815,2018-06-29 07:20:15,3
huawei.graph_variance,1530256830,2018-06-29 07:20:30,5
huawei.graph_variance,1530256845,2018-06-29 07:20:45,3
huawei.graph_variance,1530257100,2018-06-29 07:25:00,3
huawei.graph_variance,1530257175,2018-06-29 07:26:15,2
huawei.graph_variance,1530257190,2018-06-29 07:26:30,6
huawei.graph_variance,1530257205,2018-06-29 07:26:45,6
huawei.graph_variance,1530257235,2018-06-29 07:27:15,3
huawei.graph_variance,1530257250,2018-06-29 07:27:30,3
huawei.graph_variance,1530257400,2018-06-29 07:30:00,10
huawei.graph_variance,1530257655,2018-06-29 07:34:15,3
huawei.graph_variance,1530257670,2018-06-29 07:34:30,6
huawei.graph_variance,1530257685,2018-06-29 07:34:45,6
huawei.graph_variance,1530257700,2018-06-29 07:35:00,1
huawei.graph_variance,1530257715,2018-06-29 07:35:15,3
huawei.graph_variance,1530257730,2018-06-29 07:35:30,3
huawei.graph_variance,1530258090,2018-06-29 07:41:30,1
huawei.graph_variance,1530258105,2018-06-29 07:41:45,1
huawei.graph_variance,1530258135,2018-06-29 07:42:15,8
huawei.graph_variance,1530258150,2018-06-29 07:42:30,9
huawei.graph_variance,1530258165,2018-06-29 07:42:45,7
huawei.graph_variance,1530258300,2018-06-29 07:45:00,4
huawei.graph_variance,1530258630,2018-06-29 07:50:30,2
huawei.graph_variance,1530258645,2018-06-29 07:50:45,2
huawei.graph_variance,1530258675,2018-06-29 07:51:15,2
huawei.graph_variance,1530258690,2018-06-29 07:51:30,5
huawei.graph_variance,1530258705,2018-06-29 07:51:45,4
huawei.graph_variance,1530258900,2018-06-29 07:55:00,1
huawei.graph_variance,1530259215,2018-06-29 08:00:15,0
huawei.graph_variance,1530259230,2018-06-29 08:00:30,8
huawei.graph_variance,1530259245,2018-06-29 08:00:45,7
huawei.graph_variance,1530259275,2018-06-29 08:01:15,5
huawei.graph_variance,1530259290,2018-06-29 08:01:30,5
huawei.graph_variance,1530259500,2018-06-29 08:05:00,4
huawei.graph_variance,1530259755,2018-06-29 08:09:15,4
huawei.graph_variance,1530259770,2018-06-29 08:09:30,6
huawei.graph_variance,1530259785,2018-06-29 08:09:45,6
huawei.graph_variance,1530259815,2018-06-29 08:10:15,5
huawei.graph_variance,1530259830,2018-06-29 08:10:30,5
huawei.graph_variance,1530260100,2018-06-29 08:15:00,2
huawei.graph_variance,1530260355,2018-06-29 08:19:15,1
huawei.graph_variance,1530260370,2018-06-29 08:19:30,4
huawei.graph_variance,1530260385,2018-06-29 08:19:45,3
huawei.graph_variance,1530260415,2018-06-29 08:20:15,3
huawei.graph_variance,1530260430,2018-06-29 08:20:30,3
huawei.graph_variance,1530260700,2018-06-29 08:25:00,3
huawei.graph_variance,1530260955,2018-06-29 08:29:15,6
huawei.graph_variance,1530260970,2018-06-29 08:29:30,8
huawei.graph_variance,1530260985,2018-06-29 08:29:45,8
huawei.graph_variance,1530261000,2018-06-29 08:30:00,11
huawei.graph_variance,1530261015,2018-06-29 08:30:15,0
huawei.graph_variance,1530261030,2018-06-29 08:30:30,0
huawei.graph_variance,1530261300,2018-06-29 08:35:00,4
huawei.graph_variance,1530261495,2018-06-29 08:38:15,5
huawei.graph_variance,1530261510,2018-06-29 08:38:30,9
huawei.graph_variance,1530261525,2018-06-29 08:38:45,7
huawei.graph_variance,1530261555,2018-06-29 08:39:15,1
huawei.graph_variance,1530261570,2018-06-29 08:39:30,1
huawei.graph_variance,1530261900,2018-06-29 08:45:00,2
huawei.graph_variance,1530261930,2018-06-29 08:45:30,0
huawei.graph_variance,1530261945,2018-06-29 08:45:45,0
huawei.graph_variance,1530261975,2018-06-29 08:46:15,5
huawei.graph_variance,1530261990,2018-06-29 08:46:30,7
huawei.graph_variance,1530262005,2018-06-29 08:46:45,6
huawei.graph_variance,1530262500,2018-06-29 08:55:00,0
huawei.graph_variance,1530262530,2018-06-29 08:55:30,0
huawei.graph_variance,1530262545,2018-06-29 08:55:45,0
huawei.graph_variance,1530262575,2018-06-29 08:56:15,4
huawei.graph_variance,1530262590,2018-06-29 08:56:30,5
huawei.graph_variance,1530262605,2018-06-29 08:56:45,2
huawei.graph_variance,1530263070,2018-06-29 09:04:30,3
huawei.graph_variance,1530263085,2018-06-29 09:04:45,3
huawei.graph_variance,1530263100,2018-06-29 09:05:00,1
huawei.graph_variance,1530263115,2018-06-29 09:05:15,5
huawei.graph_variance,1530263130,2018-06-29 09:05:30,5
huawei.graph_variance,1530263145,2018-06-29 09:05:45,2
huawei.graph_variance,1530263490,2018-06-29 09:11:30,2
huawei.graph_variance,1530263505,2018-06-29 09:11:45,2
huawei.graph_variance,1530263535,2018-06-29 09:12:15,6
huawei.graph_variance,1530263550,2018-06-29 09:12:30,6
huawei.graph_variance,1530263565,2018-06-29 09:12:45,0
huawei.graph_variance,1530263700,2018-06-29 09:15:00,1
huawei.graph_variance,1530264030,2018-06-29 09:20:30,1
huawei.graph_variance,1530264045,2018-06-29 09:20:45,1
huawei.graph_variance,1530264075,2018-06-29 09:21:15,3
huawei.graph_variance,1530264090,2018-06-29 09:21:30,6
huawei.graph_variance,1530264105,2018-06-29 09:21:45,5
huawei.graph_variance,1530264300,2018-06-29 09:25:00,1
huawei.graph_variance,1530264450,2018-06-29 09:27:30,1
huawei.graph_variance,1530264465,2018-06-29 09:27:45,1
huawei.graph_variance,1530264495,2018-06-29 09:28:15,5
huawei.graph_variance,1530264510,2018-06-29 09:28:30,5
huawei.graph_variance,1530264525,2018-06-29 09:28:45,2
huawei.graph_variance,1530264600,2018-06-29 09:30:00,9
huawei.graph_variance,1530264900,2018-06-29 09:35:00,1
huawei.graph_variance,1530264975,2018-06-29 09:36:15,3
huawei.graph_variance,1530264990,2018-06-29 09:36:30,6
huawei.graph_variance,1530265005,2018-06-29 09:36:45,6
huawei.graph_variance,1530265035,2018-06-29 09:37:15,1
huawei.graph_variance,1530265050,2018-06-29 09:37:30,1
huawei.graph_variance,1530265470,2018-06-29 09:44:30,2
huawei.graph_variance,1530265485,2018-06-29 09:44:45,2
huawei.graph_variance,1530265500,2018-06-29 09:45:00,2
huawei.graph_variance,1530265515,2018-06-29 09:45:15,7
huawei.graph_variance,1530265530,2018-06-29 09:45:30,7
huawei.graph_variance,1530265545,2018-06-29 09:45:45,1
huawei.graph_variance,1530265935,2018-06-29 09:52:15,3
huawei.graph_variance,1530265950,2018-06-29 09:52:30,8
huawei.graph_variance,1530265965,2018-06-29 09:52:45,7
huawei.graph_variance,1530265995,2018-06-29 09:53:15,0
huawei.graph_variance,1530266010,2018-06-29 09:53:30,0
huawei.graph_variance,1530266100,2018-06-29 09:55:00,3
huawei.graph_variance,1530266370,2018-06-29 09:59:30,5
huawei.graph_variance,1530266385,2018-06-29 09:59:45,5
huawei.graph_variance,1530266415,2018-06-29 10:00:15,8
huawei.graph_variance,1530266430,2018-06-29 10:00:30,10
huawei.graph_variance,1530266445,2018-06-29 10:00:45,3
huawei.graph_variance,1530266700,2018-06-29 10:05:00,5
huawei.graph_variance,1530266910,2018-06-29 10:08:30,4
huawei.graph_variance,1530266925,2018-06-29 10:08:45,4
huawei.graph_variance,1530266955,2018-06-29 10:09:15,2
huawei.graph_variance,1530266970,2018-06-29 10:09:30,2
huawei.graph_variance,1530266985,2018-06-29 10:09:45,-1
huawei.graph_variance,1530267270,2018-06-29 10:14:30,1
huawei.graph_variance,1530267285,2018-06-29 10:14:45,1
huawei.graph_variance,1530267300,2018-06-29 10:15:00,-3
huawei.graph_variance,1530267315,2018-06-29 10:15:15,1
huawei.graph_variance,1530267330,2018-06-29 10:15:30,2
huawei.graph_variance,1530267345,2018-06-29 10:15:45,2
huawei.graph_variance,1530267615,2018-06-29 10:20:15,0
huawei.graph_variance,1530267630,2018-06-29 10:20:30,5
huawei.graph_variance,1530267645,2018-06-29 10:20:45,5
huawei.graph_variance,1530267675,2018-06-29 10:21:15,1
huawei.graph_variance,1530267690,2018-06-29 10:21:30,1
huawei.graph_variance,1530267900,2018-06-29 10:25:00,2
huawei.graph_variance,1530267975,2018-06-29 10:26:15,-1
huawei.graph_variance,1530267990,2018-06-29 10:26:30,4
huawei.graph_variance,1530268005,2018-06-29 10:26:45,4
huawei.graph_variance,1530268035,2018-06-29 10:27:15,2
huawei.graph_variance,1530268050,2018-06-29 10:27:30,2
huawei.graph_variance,1530268200,2018-06-29 10:30:00,10
huawei.graph_variance,1530268335,2018-06-29 10:32:15,1
huawei.graph_variance,1530268350,2018-06-29 10:32:30,7
huawei.graph_variance,1530268365,2018-06-29 10:32:45,7
huawei.graph_variance,1530268395,2018-06-29 10:33:15,2
huawei.graph_variance,1530268410,2018-06-29 10:33:30,2
huawei.graph_variance,1530268500,2018-06-29 10:35:00,4
huawei.graph_variance,1530268695,2018-06-29 10:38:15,5
huawei.graph_variance,1530268710,2018-06-29 10:38:30,5
huawei.graph_variance,1530268725,2018-06-29 10:38:45,2
huawei.graph_variance,1530268755,2018-06-29 10:39:15,4
huawei.graph_variance,1530268770,2018-06-29 10:39:30,4
huawei.graph_variance,1530269070,2018-06-29 10:44:30,4
huawei.graph_variance,1530269085,2018-06-29 10:44:45,4
huawei.graph_variance,1530269100,2018-06-29 10:45:00,0
huawei.graph_variance,1530269115,2018-06-29 10:45:15,4
huawei.graph_variance,1530269130,2018-06-29 10:45:30,4
huawei.graph_variance,1530269145,2018-06-29 10:45:45,0
huawei.graph_variance,1530269475,2018-06-29 10:51:15,2
huawei.graph_variance,1530269490,2018-06-29 10:51:30,5
huawei.graph_variance,1530269505,2018-06-29 10:51:45,5
huawei.graph_variance,1530269535,2018-06-29 10:52:15,4
huawei.graph_variance,1530269550,2018-06-29 10:52:30,4
huawei.graph_variance,1530269700,2018-06-29 10:55:00,2
huawei.graph_variance,1530269790,2018-06-29 10:56:30,5
huawei.graph_variance,1530269805,2018-06-29 10:56:45,5
huawei.graph_variance,1530269835,2018-06-29 10:57:15,2
huawei.graph_variance,1530269850,2018-06-29 10:57:30,2
huawei.graph_variance,1530269865,2018-06-29 10:57:45,-1
huawei.graph_variance,1530270195,2018-06-29 11:03:15,0
huawei.graph_variance,1530270210,2018-06-29 11:03:30,9
huawei.graph_variance,1530270225,2018-06-29 11:03:45,9
huawei.graph_variance,1530270255,2018-06-29 11:04:15,5
huawei.graph_variance,1530270270,2018-06-29 11:04:30,5
huawei.graph_variance,1530270300,2018-06-29 11:05:00,4
huawei.graph_variance,1530270630,2018-06-29 11:10:30,1
huawei.graph_variance,1530270645,2018-06-29 11:10:45,1
huawei.graph_variance,1530270675,2018-06-29 11:11:15,1
huawei.graph_variance,1530270690,2018-06-29 11:11:30,7
huawei.graph_variance,1530270705,2018-06-29 11:11:45,7
huawei.graph_variance,1530270900,2018-06-29 11:15:00,2
huawei.graph_variance,1530271155,2018-06-29 11:19:15,1
huawei.graph_variance,1530271170,2018-06-29 11:19:30,1
huawei.graph_variance,1530271800,2018-06-29 11:30:00,9
huawei.graph_gain_variance,1530138165,2018-06-27 22:22:45,0
huawei.graph_gain_variance,1530138195,2018-06-27 22:23:15,0
huawei.graph_gain_variance,1530138210,2018-06-27 22:23:30,0
huawei.graph_gain_variance,1530140670,2018-06-27 23:04:30,0
huawei.graph_gain_variance,1530140685,2018-06-27 23:04:45,0
huawei.graph_gain_variance,1530140700,2018-06-27 23:05:00,0
huawei.graph_gain_variance,1530140715,2018-06-27 23:05:15,0
huawei.graph_gain_variance,1530140730,2018-06-27 23:05:30,0
huawei.graph_gain_variance,1530140745,2018-06-27 23:05:45,0
huawei.graph_gain_variance,1530141300,2018-06-27 23:15:00,0
huawei.graph_gain_variance,1530142200,2018-06-27 23:30:00,3
huawei.graph_gain_variance,1530143100,2018-06-27 23:45:00,3
huawei.graph_gain_variance,1530143415,2018-06-27 23:50:15,0
huawei.graph_gain_variance,1530143430,2018-06-27 23:50:30,3
huawei.graph_gain_variance,1530143445,2018-06-27 23:50:45,3
huawei.graph_gain_variance,1530143475,2018-06-27 23:51:15,1
huawei.graph_gain_variance,1530143490,2018-06-27 23:51:30,1
huawei.graph_gain_variance,1530143700,2018-06-27 23:55:00,3
huawei.graph_gain_variance,1530145800,2018-06-28 00:30:00,0
huawei.graph_gain_variance,1530146100,2018-06-28 00:35:00,0
huawei.graph_gain_variance,1530146250,2018-06-28 00:37:30,0
huawei.graph_gain_variance,1530146265,2018-06-28 00:37:45,0
huawei.graph_gain_variance,1530146295,2018-06-28 00:38:15,0
huawei.graph_gain_variance,1530146310,2018-06-28 00:38:30,0
huawei.graph_gain_variance,1530146325,2018-06-28 00:38:45,0
huawei.graph_gain_variance,1530146700,2018-06-28 00:45:00,0
huawei.graph_gain_variance,1530149400,2018-06-28 01:30:00,2
huawei.graph_gain_variance,1530150015,2018-06-28 01:40:15,1
huawei.graph_gain_variance,1530150030,2018-06-28 01:40:30,1
huawei.graph_gain_variance,1530150045,2018-06-28 01:40:45,1
huawei.graph_gain_variance,1530150075,2018-06-28 01:41:15,1
huawei.graph_gain_variance,1530150090,2018-06-28 01:41:30,1
huawei.graph_gain_variance,1530150300,2018-06-28 01:45:00,2
huawei.graph_gain_variance,1530150735,2018-06-28 01:52:15,1
huawei.graph_gain_variance,1530150750,2018-06-28 01:52:30,1
huawei.graph_gain_variance,1530150900,2018-06-28 01:55:00,1
huawei.graph_gain_variance,1530151215,2018-06-28 02:00:15,1
huawei.graph_gain_variance,1530151230,2018-06-28 02:00:30,1
huawei.graph_gain_variance,1530151245,2018-06-28 02:00:45,1
huawei.graph_gain_variance,1530151500,2018-06-28 02:05:00,1
huawei.graph_gain_variance,1530152100,2018-06-28 02:15:00,1
huawei.graph_gain_variance,1530152415,2018-06-28 02:20:15,1
huawei.graph_gain_variance,1530152430,2018-06-28 02:20:30,1
huawei.graph_gain_variance,1530152445,2018-06-28 02:20:45,1
huawei.graph_gain_variance,1530152700,2018-06-28 02:25:00,1
huawei.graph_gain_variance,1530153000,2018-06-28 02:30:00,2
huawei.graph_gain_variance,1530153150,2018-06-28 02:32:30,1
huawei.graph_gain_variance,1530153165,2018-06-28 02:32:45,1
huawei.graph_gain_variance,1530153300,2018-06-28 02:35:00,1
huawei.graph_gain_variance,1530153615,2018-06-28 02:40:15,1
huawei.graph_gain_variance,1530153630,2018-06-28 02:40:30,1
huawei.graph_gain_variance,1530153900,2018-06-28 02:45:00,2
huawei.graph_gain_variance,1530154815,2018-06-28 03:00:15,1
huawei.graph_gain_variance,1530154830,2018-06-28 03:00:30,1
huawei.graph_gain_variance,1530154845,2018-06-28 03:00:45,1
huawei.graph_gain_variance,1530155100,2018-06-28 03:05:00,1
huawei.graph_gain_variance,1530155700,2018-06-28 03:15:00,1
huawei.graph_gain_variance,1530156015,2018-06-28 03:20:15,1
huawei.graph_gain_variance,1530156030,2018-06-28 03:20:30,1
huawei.graph_gain_variance,1530156300,2018-06-28 03:25:00,1
huawei.graph_gain_variance,1530156600,2018-06-28 03:30:00,2
huawei.graph_gain_variance,1530157215,2018-06-28 03:40:15,1
huawei.graph_gain_variance,1530157230,2018-06-28 03:40:30,1
huawei.graph_gain_variance,1530157245,2018-06-28 03:40:45,1
huawei.graph_gain_variance,1530157500,2018-06-28 03:45:00,2
huawei.graph_gain_variance,1530158070,2018-06-28 03:54:30,1
huawei.graph_gain_variance,1530158085,2018-06-28 03:54:45,1
huawei.graph_gain_variance,1530158100,2018-06-28 03:55:00,1
huawei.graph_gain_variance,1530158415,2018-06-28 04:00:15,1
huawei.graph_gain_variance,1530158430,2018-06-28 04:00:30,1
huawei.graph_gain_variance,1530158700,2018-06-28 04:05:00,1
huawei.graph_gain_variance,1530159300,2018-06-28 04:15:00,1
huawei.graph_gain_variance,1530159615,2018-06-28 04:20:15,1
huawei.graph_gain_variance,1530159630,2018-06-28 04:20:30,1
huawei.graph_gain_variance,1530159645,2018-06-28 04:20:45,1
huawei.graph_gain_variance,1530159900,2018-06-28 04:25:00,1
huawei.graph_gain_variance,1530160200,2018-06-28 04:30:00,2
huawei.graph_gain_variance,1530160815,2018-06-28 04:40:15,1
huawei.graph_gain_variance,1530160830,2018-06-28 04:40:30,1
huawei.graph_gain_variance,1530160845,2018-06-28 04:40:45,1
huawei.graph_gain_variance,1530161100,2018-06-28 04:45:00,2
huawei.graph_gain_variance,1530161175,2018-06-28 04:46:15,1
huawei.graph_gain_variance,1530161190,2018-06-28 04:46:30,1
huawei.graph_gain_variance,1530161310,2018-06-28 04:48:30,1
huawei.graph_gain_variance,1530161325,2018-06-28 04:48:45,1
huawei.graph_gain_variance,1530161700,2018-06-28 04:55:00,1
huawei.graph_gain_variance,1530161775,2018-06-28 04:56:15,1
huawei.graph_gain_variance,1530161790,2018-06-28 04:56:30,1
huawei.graph_gain_variance,1530162015,2018-06-28 05:00:15,1
huawei.graph_gain_variance,1530162030,2018-06-28 05:00:30,1
huawei.graph_gain_variance,1530162045,2018-06-28 05:00:45,1
huawei.graph_gain_variance,1530162150,2018-06-28 05:02:30,1
huawei.graph_gain_variance,1530162165,2018-06-28 05:02:45,1
huawei.graph_gain_variance,1530162300,2018-06-28 05:05:00,2
huawei.graph_gain_variance,1530162900,2018-06-28 05:15:00,2
huawei.graph_gain_variance,1530163215,2018-06-28 05:20:15,1
huawei.graph_gain_variance,1530163230,2018-06-28 05:20:30,1
huawei.graph_gain_variance,1530163245,2018-06-28 05:20:45,1
huawei.graph_gain_variance,1530163500,2018-06-28 05:25:00,1
huawei.graph_gain_variance,1530163800,2018-06-28 05:30:00,2
huawei.graph_gain_variance,1530164415,2018-06-28 05:40:15,1
huawei.graph_gain_variance,1530164430,2018-06-28 05:40:30,1
huawei.graph_gain_variance,1530164445,2018-06-28 05:40:45,1
huawei.graph_gain_variance,1530164700,2018-06-28 05:45:00,1
huawei.graph_gain_variance,1530165615,2018-06-28 06:00:15,1
huawei.graph_gain_variance,1530165630,2018-06-28 06:00:30,1
huawei.graph_gain_variance,1530165645,2018-06-28 06:00:45,1
huawei.graph_gain_variance,1530165900,2018-06-28 06:05:00,1
huawei.graph_gain_variance,1530166455,2018-06-28 06:14:15,1
huawei.graph_gain_variance,1530166470,2018-06-28 06:14:30,1
huawei.graph_gain_variance,1530166500,2018-06-28 06:15:00,2
huawei.graph_gain_variance,1530166815,2018-06-28 06:20:15,1
huawei.graph_gain_variance,1530166830,2018-06-28 06:20:30,1
huawei.graph_gain_variance,1530166845,2018-06-28 06:20:45,1
huawei.graph_gain_variance,1530166875,2018-06-28 06:21:15,1
huawei.graph_gain_variance,1530166890,2018-06-28 06:21:30,1
huawei.graph_gain_variance,1530166935,2018-06-28 06:22:15,1
huawei.graph_gain_variance,1530166950,2018-06-28 06:22:30,1
huawei.graph_gain_variance,1530167070,2018-06-28 06:24:30,1
huawei.graph_gain_variance,1530167085,2018-06-28 06:24:45,1
huawei.graph_gain_variance,1530167100,2018-06-28 06:25:00,2
huawei.graph_gain_variance,1530167115,2018-06-28 06:25:15,1
huawei.graph_gain_variance,1530167130,2018-06-28 06:25:30,1
huawei.graph_gain_variance,1530167190,2018-06-28 06:26:30,1
huawei.graph_gain_variance,1530167205,2018-06-28 06:26:45,1
huawei.graph_gain_variance,1530167310,2018-06-28 06:28:30,1
huawei.graph_gain_variance,1530167325,2018-06-28 06:28:45,1
huawei.graph_gain_variance,1530167400,2018-06-28 06:30:00,2
huawei.graph_gain_variance,1530168015,2018-06-28 06:40:15,2
huawei.graph_gain_variance,1530168030,2018-06-28 06:40:30,2
huawei.graph_gain_variance,1530168300,2018-06-28 06:45:00,2
huawei.graph_gain_variance,1530169215,2018-06-28 07:00:15,1
